Name_ID,Gender,Breed,Age,Animal Type,Weight,Brought to Shelter,Kennel Location,Scrape Date,age_numeric,Weight_num,Name,ID,location_simple,kennel_name,kennel_num,side,Days_at_shelter,result
EMMA (A1072736),Female,Labrador Retriever,11 years old,Dog,67 pounds,2024-05-13,FOSTER,2024-12-22,11.0,67.0,EMMA,1072736,Foster,FOSTER,,,223,Looking for Furever Home
DREIDEL (A1220127),Male,Great Dane and Labrador Retriever,9 years old,Dog,76 pounds,2024-05-10,FOSTER,2024-12-22,9.0,76.0,DREIDEL,1220127,Foster,FOSTER,,,226,Looking for Furever Home
MARTY (A1226897),Male,Vizsla mix,"2 years, 7 months old",Dog,53 pounds,2024-05-08,FOSTER,2024-12-22,2.0,53.0,MARTY,1226897,Foster,FOSTER,,,228,Looking for Furever Home
BENNY (A5291214),Male,Bouvier des Flandres mix,6 years old,Dog,69 pounds,2024-05-07,FOSTER,2024-12-22,6.0,69.0,BENNY,5291214,Foster,FOSTER,,,229,Looking for Furever Home
WAFFLES (A1211685),Male,Pit Bull Terrier,5 years old,Dog,75 pounds,2024-05-05,FOSTER,2024-12-22,5.0,75.0,WAFFLES,1211685,Foster,FOSTER,,,231,Looking for Furever Home
GENESIS (A1211686),Female,Pit Bull Terrier mix,8 years old,Dog,120 pounds,2024-05-05,FOSTER,2024-12-22,8.0,120.0,GENESIS,1211686,Foster,FOSTER,,,231,Looking for Furever Home
JIMMY (A1224502),Male,Breed information is not provided by this shelter,"1 year, 7 months old",Dog,35 pounds,2024-03-23,FOSTER,2024-12-22,1.0,35.0,JIMMY,1224502,Foster,FOSTER,,,274,Looking for Furever Home
DEWEY (A1224279),Male,Pit Bull Terrier,"2 years, 9 months old",Dog,42 pounds,2024-03-11,FOSTER,2024-12-22,2.0,42.0,DEWEY,1224279,Foster,FOSTER,,,286,Looking for Furever Home
TOMMY (A1224053),Male,Chow Chow mix,"2 years, 9 months old",Dog,59 pounds,2024-03-10,FOSTER,2024-12-22,2.0,59.0,TOMMY,1224053,Foster,FOSTER,,,287,Looking for Furever Home
BIRDIE (A1222987),Female,Pit Bull Terrier,6 years old,Dog,48 pounds,2024-03-07,FOSTER,2024-12-22,6.0,48.0,BIRDIE,1222987,Foster,FOSTER,,,290,Looking for Furever Home
STERLING (A1222756),Female,Pit Bull Terrier,"1 year, 10 months old",Dog,52 pounds,2024-02-23,FOSTER,2024-12-22,1.0,52.0,STERLING,1222756,Foster,FOSTER,,,303,Looking for Furever Home
GLENDA (A1216814),Female,Pit Bull Terrier,3 years old,Dog,59 pounds,2024-02-16,FOSTER,2024-12-22,3.0,59.0,GLENDA,1216814,Foster,FOSTER,,,310,Looking for Furever Home
GENNY (A5314025),Female,Breed information is not provided by this shelter,10 years old,Dog,49 pounds,2024-02-01,FOSTER,2024-12-22,10.0,49.0,GENNY,5314025,Foster,FOSTER,,,325,Looking for Furever Home
MR. BOJANGLES (A1222215),Male,Pit Bull Terrier mix,3 years old,Dog,57 pounds,2024-01-20,FOSTER,2024-12-22,3.0,57.0, BOJANGLES,1222215,Foster,FOSTER,,,337,Looking for Furever Home
RANDY (A1221246),Male,Pit Bull Terrier,5 years old,Dog,53 pounds,2024-01-14,FOSTER,2024-12-22,5.0,53.0,RANDY,1221246,Foster,FOSTER,,,343,Looking for Furever Home
POCKY (A1216201),Female,Pit Bull Terrier,3 years old,Dog,55 pounds,2023-08-29,FOSTER,2024-12-22,3.0,55.0,POCKY,1216201,Foster,FOSTER,,,481,Looking for Furever Home
MAJOR (A1225943),Male,Pit Bull Terrier,"2 years, 8 months old",Dog,58 pounds,2024-04-30,FOSTER,2024-12-22,2.0,58.0,MAJOR,1225943,Foster,FOSTER,,,236,Looking for Furever Home
MACY (A1187946),Female,Pit Bull Terrier,3 years old,Dog,45 pounds,2024-04-27,FOSTER,2024-12-22,3.0,45.0,MACY,1187946,Foster,FOSTER,,,239,Looking for Furever Home
BELLA (A1225520),Female,Pit Bull Terrier mix,3 years old,Dog,48 pounds,2024-04-16,FOSTER,2024-12-22,3.0,48.0,BELLA,1225520,Foster,FOSTER,,,250,Looking for Furever Home
FRACK (A1231360),Male,Breed information is not provided by this shelter,6 years old,Dog,56 pounds,2024-12-23,FOSTER,2024-12-23,6.0,56.0,FRACK,1231360,Foster,FOSTER,,,0,Looking for Furever Home
BLANCO (A1229189),Male,German Shepherd Dog mix,6 years old,Dog,80 pounds,2024-12-22,ADOPT 23R,2024-12-23,6.0,80.0,BLANCO,1229189,Byrum,ADOPT ,23,R,1,Adopted
CAROLINA (A1180514),Female,English Foxhound,4 years old,Dog,62 pounds,2024-12-22,TOOMEYD05,2024-12-23,4.0,62.0,CAROLINA,1180514,Toomey,TOOMEYD,05,,1,Looking for Furever Home
MADDOX (A1201523),Male,Pit Bull Terrier,4 years old,Dog,37 pounds,2024-12-22,TOOMEYD31,2024-12-23,4.0,37.0,MADDOX,1201523,Toomey,TOOMEYD,31,,1,Looking for Furever Home
DEZ (A1203383),Male,Pit Bull Terrier,"2 years, 5 months old",Dog,77 pounds,2024-12-22,TOOMEYD04,2024-12-23,2.0,77.0,DEZ,1203383,Toomey,TOOMEYD,04,,1,Looking for Furever Home
KIRBY (A1215843),Male,Pit Bull Terrier,"1 year, 11 months old",Dog,46 pounds,2024-12-22,TOOMEYD15,2024-12-23,1.0,46.0,KIRBY,1215843,Toomey,TOOMEYD,15,,1,Looking for Furever Home
BROCK (A1222722),Male,Bulldog,"1 year, 10 months old",Dog,50 pounds,2024-12-22,TOOMEYD18,2024-12-23,1.0,50.0,BROCK,1222722,Toomey,TOOMEYD,18,,1,Looking for Furever Home
CAPTAIN (A1232747),Male,Pit Bull Terrier,5 years old,Dog,49 pounds,2024-12-22,TOOMEYD12,2024-12-23,5.0,49.0,CAPTAIN,1232747,Toomey,TOOMEYD,12,,1,Looking for Furever Home
ATLAN (A1232762),Male,Pit Bull Terrier,"2 years, 4 months old",Dog,52 pounds,2024-12-22,FOSTER,2024-12-23,2.0,52.0,ATLAN,1232762,Foster,FOSTER,,,1,Looking for Furever Home
GEODUDE (A1233133),Male,Staffordshire Bull Terrier mix,6 years old,Dog,50 pounds,2024-12-22,TOOMEYD16,2024-12-23,6.0,50.0,GEODUDE,1233133,Toomey,TOOMEYD,16,,1,Looking for Furever Home
DENVER (A1234080),Male,Pit Bull Terrier and Rottweiler,6 years old,Dog,60 pounds,2024-12-22,TOOMEYD19,2024-12-23,6.0,60.0,DENVER,1234080,Toomey,TOOMEYD,19,,1,Looking for Furever Home
DASH (A1234314),Male,Pit Bull Terrier mix,"2 years, 3 months old",Dog,45 pounds,2024-12-22,TOOMEYD27,2024-12-23,2.0,45.0,DASH,1234314,Toomey,TOOMEYD,27,,1,Looking for Furever Home
DUTTON (A1234720),Male,Black Mouth Cur and Rhodesian Ridgeback,3 years old,Dog,51 pounds,2024-12-22,TOOMEYD20,2024-12-23,3.0,51.0,DUTTON,1234720,Toomey,TOOMEYD,20,,1,Looking for Furever Home
INDY (A1234818),Male,Pit Bull Terrier,4 years old,Dog,57 pounds,2024-12-22,TOOMEYD17,2024-12-23,4.0,57.0,INDY,1234818,Toomey,TOOMEYD,17,,1,Looking for Furever Home
MOOSE (A1234846),Male,Pit Bull Terrier,7 years old,Dog,71 pounds,2024-12-22,TOOMEYD25,2024-12-23,7.0,71.0,MOOSE,1234846,Toomey,TOOMEYD,25,,1,Looking for Furever Home
REBEL (A1235595),Male,Labrador Retriever mix,5 years old,Dog,50 pounds,2024-12-22,TOOMEYD24,2024-12-23,5.0,50.0,REBEL,1235595,Toomey,TOOMEYD,24,,1,Looking for Furever Home
EMILY (A1235598),Female,Pit Bull Terrier,7 years old,Dog,51 pounds,2024-12-22,TOOMEYD10,2024-12-23,7.0,51.0,EMILY,1235598,Toomey,TOOMEYD,10,,1,Looking for Furever Home
KIEFER (A1235764),Male,Pit Bull Terrier,"2 years, 2 months old",Dog,71 pounds,2024-12-22,TOOMEYD01,2024-12-23,2.0,71.0,KIEFER,1235764,Toomey,TOOMEYD,01,,1,Looking for Furever Home
HENRY (A1235841),Male,Breed information is not provided by this shelter,"1 year, 2 months old",Dog,68 pounds,2024-12-22,TOOMEYD03,2024-12-23,1.0,68.0,HENRY,1235841,Toomey,TOOMEYD,03,,1,Looking for Furever Home
HUNTER (A1235927),Male,Pit Bull Terrier,7 years old,Dog,52 pounds,2024-12-22,ADOPT 02L,2024-12-23,7.0,52.0,HUNTER,1235927,Byrum,ADOPT ,02,L,1,Looking for Furever Home
SCOOTER (A1236414),Male,German Shepherd Dog mix,10 months old,Dog,63 pounds,2024-12-22,TOOMEYD33,2024-12-23,0.8333333333333334,63.0,SCOOTER,1236414,Toomey,TOOMEYD,33,,1,Looking for Furever Home
KAE (A1236550),Male,Pit Bull Terrier and Labrador Retriever,8 months old,Dog,42 pounds,2024-12-22,TOOMEYD13,2024-12-23,0.6666666666666666,42.0,KAE,1236550,Toomey,TOOMEYD,13,,1,Adopted
NOODLE (A1236653),Male,Pit Bull Terrier,"2 years, 1 month old",Dog,44 pounds,2024-12-22,TOOMEYD26,2024-12-23,2.0,44.0,NOODLE,1236653,Toomey,TOOMEYD,26,,1,Looking for Furever Home
BLUE (A1236636),Female,Pit Bull Terrier,"2 years, 1 month old",Dog,37 pounds,2024-12-22,LST 24L,2024-12-23,2.0,37.0,BLUE,1236636,Byrum,LST ,24,L,1,Looking for Furever Home
ROONEY (A1236716),Male,Breed information is not provided by this shelter,"2 years, 1 month old",Dog,50 pounds,2024-12-22,TOOMEYD22,2024-12-23,2.0,50.0,ROONEY,1236716,Toomey,TOOMEYD,22,,1,Looking for Furever Home
HECTOR (A1236793),Male,Labrador Retriever mix,"2 years, 1 month old",Dog,55 pounds,2024-12-22,TOOMEYD14,2024-12-23,2.0,55.0,HECTOR,1236793,Toomey,TOOMEYD,14,,1,Looking for Furever Home
ELLIOT (A1236892),Male,Pit Bull Terrier,"2 years, 1 month old",Dog,40 pounds,2024-12-22,ADOPT 14L,2024-12-23,2.0,40.0,ELLIOT,1236892,Byrum,ADOPT ,14,L,1,Adopted
MARS (A1237143),Female,American Pit Bull Terrier,3 years old,Dog,75 pounds,2024-12-22,ADOPT 18L,2024-12-23,3.0,75.0,MARS,1237143,Byrum,ADOPT ,18,L,1,Looking for Furever Home
TAWNY (A1237178),Male,Pit Bull Terrier,10 months old,Dog,35 pounds,2024-12-22,LST 21L,2024-12-23,0.8333333333333334,35.0,TAWNY,1237178,Byrum,LST ,21,L,1,Looking for Furever Home
A1237219,Male,Poodle - Miniature,1 year,Dog,19 pounds,2024-12-22,LST 20R,2024-12-23,1.0,19.0,,1237219,Byrum,LST ,20,R,1,Looking for Furever Home
MURPH (A1237409),Male,Alaskan Husky mix,1 year,Dog,66 pounds,2024-12-22,TOOMEYD02,2024-12-23,1.0,66.0,MURPH,1237409,Toomey,TOOMEYD,02,,1,Looking for Furever Home
KIARA (A1237410),Female,Alaskan Husky mix,1 year,Dog,60 pounds,2024-12-22,TOOMEYD21,2024-12-23,1.0,60.0,KIARA,1237410,Toomey,TOOMEYD,21,,1,Looking for Furever Home
LINUS (A1237366),Male,Pit Bull Terrier,1 year,Dog,77 pounds,2024-12-22,ADOPT 09R,2024-12-23,1.0,77.0,LINUS,1237366,Byrum,ADOPT ,09,R,1,Looking for Furever Home
DAISY (A1237531),Female,Pit Bull Terrier,3 years old,Dog,25 pounds,2024-12-22,ADOPT 18R,2024-12-23,3.0,25.0,DAISY,1237531,Byrum,ADOPT ,18,R,1,Looking for Furever Home
SITKA (A1237549),Female,Alaskan Husky mix,2 years,Dog,34 pounds,2024-12-22,TOOMEYD28,2024-12-23,2.0,34.0,SITKA,1237549,Toomey,TOOMEYD,28,,1,Looking for Furever Home
SAINT (A1237556),Male,Pit Bull Terrier,1 year,Dog,30 pounds,2024-12-22,ADOPT 07L,2024-12-23,1.0,30.0,SAINT,1237556,Byrum,ADOPT ,07,L,1,Looking for Furever Home
BUTTERSCOTCH (A1237602),Male,Labrador Retriever and Boxer,10 months old,Dog,61 pounds,2024-12-22,ADOPT 20L,2024-12-23,0.8333333333333334,61.0,BUTTERSCOTCH,1237602,Byrum,ADOPT ,20,L,1,Looking for Furever Home
CHARLIE BROWN (A1237640),Male,American Bulldog mix,1 year,Dog,69 pounds,2024-12-22,LST 11R,2024-12-23,1.0,69.0,CHARLIE BROWN,1237640,Byrum,LST ,11,R,1,Looking for Furever Home
TINO (A1237663),Male,American Bully mix,6 years old,Dog,39 pounds,2024-12-22,LST 19L,2024-12-23,6.0,39.0,TINO,1237663,Byrum,LST ,19,L,1,Looking for Furever Home
A1237704,Male,Pit Bull Terrier,1 year,Dog,30 pounds,2024-12-22,LST 09L,2024-12-23,1.0,30.0,,1237704,Byrum,LST ,09,L,1,Looking for Furever Home
PARRIS (A1238078),Female,Pit Bull Terrier,"2 years, 6 months old",Dog,55 pounds,2024-12-22,LST 14L,2024-12-23,2.0,55.0,PARRIS,1238078,Byrum,LST ,14,L,1,Looking for Furever Home
CHERRY (A5205917),Female,Pit Bull Terrier,8 years old,Dog,50 pounds,2024-12-22,TOOMEYD32,2024-12-23,8.0,50.0,CHERRY,5205917,Toomey,TOOMEYD,32,,1,Looking for Furever Home
HARVEY (A5288499),Male,Labrador Retriever mix,8 years old,Dog,63 pounds,2024-12-22,TOOMEYD09,2024-12-23,8.0,63.0,HARVEY,5288499,Toomey,TOOMEYD,09,,1,Looking for Furever Home
BRANDIE (A5434089),Female,Pit Bull Terrier mix,"1 year, 11 months old",Dog,31 pounds,2024-12-22,TOOMEYD23,2024-12-23,1.0,31.0,BRANDIE,5434089,Toomey,TOOMEYD,23,,1,Looking for Furever Home
DUECE (A1238024),Male,Labrador Retriever,10 months old,Dog,17 pounds,2024-12-21,FOSTER,2024-12-23,0.8333333333333334,17.0,DUECE,1238024,Foster,FOSTER,,,2,Looking for Furever Home
HANK (A1238030),Male,Labrador Retriever,10 months old,Dog,17 pounds,2024-12-21,FOSTER,2024-12-23,0.8333333333333334,17.0,HANK,1238030,Foster,FOSTER,,,2,Looking for Furever Home
BABY (A1237693),Male,Labrador Retriever and German Shepherd Dog,1 year,Dog,58 pounds,2024-12-21,LST 23L,2024-12-23,1.0,58.0,BABY,1237693,Byrum,LST ,23,L,2,Looking for Furever Home
ISAAC (A1237538),Male,American Bully,"1 year, 6 months old",Dog,69 pounds,2024-12-21,ADOPT 10R,2024-12-23,1.0,69.0,ISAAC,1237538,Byrum,ADOPT ,10,R,2,Looking for Furever Home
GIGI (A1237180),Female,Pit Bull Terrier,4 years old,Dog,51 pounds,2024-12-21,ADOPT 15R,2024-12-23,4.0,51.0,GIGI,1237180,Byrum,ADOPT ,15,R,2,Looking for Furever Home
OSO (A1237386),Male,Siberian Husky,8 years old,Dog,99 pounds,2024-12-21,ADOPT 08L,2024-12-23,8.0,99.0,OSO,1237386,Byrum,ADOPT ,08,L,2,Looking for Furever Home
DREAM (A5460716),Female,American Staffordshire Terrier,"1 year, 1 month old",Dog,28 pounds,2024-12-21,LST 04R,2024-12-23,1.0,28.0,DREAM,5460716,Byrum,LST ,04,R,2,Looking for Furever Home
MILO (A1235364),Male,Labrador Retriever,"1 year, 8 months old",Dog,57 pounds,2024-12-21,ADPTPUP4L,2024-12-23,1.0,57.0,MILO,1235364,Byrum,ADPTPUP,4,L,2,Looking for Furever Home
TANDY (A1232250),Male,Labrador Retriever mix,"1 year, 4 months old",Dog,66 pounds,2024-12-21,ADOPT 09L,2024-12-23,1.0,66.0,TANDY,1232250,Byrum,ADOPT ,09,L,2,Looking for Furever Home
KERRY (A1228724),Male,Labrador Retriever mix,"2 years, 6 months old",Dog,66 pounds,2024-12-21,FOSTER,2024-12-23,2.0,66.0,KERRY,1228724,Foster,FOSTER,,,2,Adopted
LINUS (A1235715),Male,American Bulldog mix,3 years old,Dog,52 pounds,2024-12-20,FOSTER,2024-12-23,3.0,52.0,LINUS,1235715,Foster,FOSTER,,,3,Looking for Furever Home
ELOISE (A1236736),Female,Pit Bull Terrier,3 years old,Dog,48 pounds,2024-12-20,ADOPT 06R,2024-12-23,3.0,48.0,ELOISE,1236736,Byrum,ADOPT ,06,R,3,Looking for Furever Home
LEXY (A5272761),Female,Pit Bull Terrier mix,7 years old,Dog,57 pounds,2024-12-19,DOG INTAKE,2024-12-23,7.0,57.0,LEXY,5272761,Byrum,DOG INTAKE,,,4,Looking for Furever Home
A1237765,Female,Pit Bull Terrier,8 months old,Dog,38 pounds,2024-12-19,LST 19R,2024-12-23,0.6666666666666666,38.0,,1237765,Byrum,LST ,19,R,4,Looking for Furever Home
A1237779,Male,Pit Bull Terrier,8 months old,Dog,24 pounds,2024-12-19,ADPTPUP1R,2024-12-23,0.6666666666666666,24.0,,1237779,Byrum,ADPTPUP,1,R,4,Looking for Furever Home
A1237786,Female,Pit Bull Terrier,4 years old,Dog,40 pounds,2024-12-19,LST 07L,2024-12-23,4.0,40.0,,1237786,Byrum,LST ,07,L,4,Looking for Furever Home
A1237793,Female,Pit Bull Terrier mix,1 year,Dog,41 pounds,2024-12-19,LST 06L,2024-12-23,1.0,41.0,,1237793,Byrum,LST ,06,L,4,Looking for Furever Home
A1237800,Male,Pit Bull Terrier,10 years old,Dog,53 pounds,2024-12-19,LST 13L,2024-12-23,10.0,53.0,,1237800,Byrum,LST ,13,L,4,Looking for Furever Home
A1237801,Male,Pit Bull Terrier,4 years old,Dog,56 pounds,2024-12-19,LST 09R,2024-12-23,4.0,56.0,,1237801,Byrum,LST ,09,R,4,Looking for Furever Home
A1237805,Female,Pit Bull Terrier,2 years,Dog,41 pounds,2024-12-19,LST 12L,2024-12-23,2.0,41.0,,1237805,Byrum,LST ,12,L,4,Looking for Furever Home
MILO (A5449659),Male,Breed information is not provided by this shelter,"1 year, 7 months old",Dog,42 pounds,2024-12-19,FOSTER,2024-12-23,1.0,42.0,MILO,5449659,Foster,FOSTER,,,4,Looking for Furever Home
BLUE PEARL (A1197831),Female,Alaskan Husky,3 years old,Dog,57 pounds,2024-12-19,LST 39L,2024-12-23,3.0,57.0,BLUE PEARL,1197831,Byrum,LST ,39,L,4,Looking for Furever Home
JAKE (A1084281),Male,Siberian Husky,10 years old,Dog,40 pounds,2024-12-19,LST 37L,2024-12-23,10.0,40.0,JAKE,1084281,Byrum,LST ,37,L,4,Looking for Furever Home
GRACIE (A1233510),Female,American Staffordshire Terrier,"1 year, 3 months old",Dog,47 pounds,2024-12-18,FOSTER,2024-12-23,1.0,47.0,GRACIE,1233510,Foster,FOSTER,,,5,Looking for Furever Home
CARTER (A1232323),Male,Australian Cattle Dog mix,"1 year, 4 months old",Dog,50 pounds,2024-12-18,FOSTER,2024-12-23,1.0,50.0,CARTER,1232323,Foster,FOSTER,,,5,Looking for Furever Home
A1237735,Male,Parson (Jack) Russell Terrier and Chihuahua - Long Haired,5 years old,Dog,8 pounds,2024-12-18,FOSTER,2024-12-23,5.0,8.0,,1237735,Foster,FOSTER,,,5,Looking for Furever Home
MOOCHI (A1237040),Male,Pit Bull Terrier,11 months old,Dog,47 pounds,2024-12-18,FOSTER,2024-12-23,0.9166666666666666,47.0,MOOCHI,1237040,Foster,FOSTER,,,5,Looking for Furever Home
SARGE (A1237246),Male,Pit Bull Terrier,6 years old,Dog,33 pounds,2024-12-18,LST 23R,2024-12-23,6.0,33.0,SARGE,1237246,Byrum,LST ,23,R,5,Looking for Furever Home
HAIDY (A1237426),Female,Pit Bull Terrier mix,2 years,Dog,64 pounds,2024-12-17,LST 05L,2024-12-23,2.0,64.0,HAIDY,1237426,Byrum,LST ,05,L,6,Looking for Furever Home
SANDY (A1236905),Female,Pit Bull Terrier,"2 years, 1 month old",Dog,45 pounds,2024-12-17,FOSTER,2024-12-23,2.0,45.0,SANDY,1236905,Foster,FOSTER,,,6,Looking for Furever Home
ROCKY (A1237706),Male,Pit Bull Terrier mix,8 years old,Dog,77 pounds,2024-12-17,LST 16L,2024-12-23,8.0,77.0,ROCKY,1237706,Byrum,LST ,16,L,6,Looking for Furever Home
PINKY (A1237721),Female,Pit Bull Terrier,2 years,Dog,50 pounds,2024-12-17,LST 27L,2024-12-23,2.0,50.0,PINKY,1237721,Byrum,LST ,27,L,6,Looking for Furever Home
BAILEY (A1237722),Male,Breed information is not provided by this shelter,7 years old,Dog,51 pounds,2024-12-17,FOSTER,2024-12-23,7.0,51.0,BAILEY,1237722,Foster,FOSTER,,,6,Looking for Furever Home
MAX (A1237694),Male,Labrador Retriever,2 years,Dog,48 pounds,2024-12-17,FOSTER,2024-12-23,2.0,48.0,MAX,1237694,Foster,FOSTER,,,6,Looking for Furever Home
EEYORE (A1237701),Male,Pit Bull Terrier,4 years old,Dog,73 pounds,2024-12-17,LST 13R,2024-12-23,4.0,73.0,EEYORE,1237701,Byrum,LST ,13,R,6,Looking for Furever Home
ELSIE (A1234451),Female,Pit Bull Terrier,3 years old,Dog,43 pounds,2024-12-17,FOSTER,2024-12-23,3.0,43.0,ELSIE,1234451,Foster,FOSTER,,,6,Looking for Furever Home
LAIKA (A1230344),Female,Siberian Husky,"1 year, 4 months old",Dog,66 pounds,2024-12-17,LST 21R,2024-12-23,1.0,66.0,LAIKA,1230344,Byrum,LST ,21,R,6,Adopted
MARLOWE (A1227246),Female,Pit Bull Terrier,"1 year, 7 months old",Dog,48 pounds,2024-12-17,FOSTER,2024-12-23,1.0,48.0,MARLOWE,1227246,Foster,FOSTER,,,6,Looking for Furever Home
MAX (A1218285),Male,Breed information is not provided by this shelter,4 years old,Dog,19 pounds,2024-12-17,LST 25L,2024-12-23,4.0,19.0,MAX,1218285,Byrum,LST ,25,L,6,Looking for Furever Home
HERBERT (A1222733),Male,Boxer mix,"2 years, 10 months old",Dog,51 pounds,2024-12-16,FOSTER,2024-12-23,2.0,51.0,HERBERT,1222733,Foster,FOSTER,,,7,Looking for Furever Home
HAZEL (A1213964),Female,Breed information is not provided by this shelter and Black Mouth Cur,10 years old,Dog,44 pounds,2024-12-16,FOSTER,2024-12-23,10.0,44.0,HAZEL,1213964,Foster,FOSTER,,,7,Looking for Furever Home
FLYNN (A1233737),Male,Labrador Retriever mix,"1 year, 1 month old",Dog,42 pounds,2024-12-16,FOSTER,2024-12-23,1.0,42.0,FLYNN,1233737,Foster,FOSTER,,,7,Looking for Furever Home
HUGH (A1236340),Male,Pit Bull Terrier,8 years old,Dog,90 pounds,2024-12-16,ADOPT 10L,2024-12-23,8.0,90.0,HUGH,1236340,Byrum,ADOPT ,10,L,7,Looking for Furever Home
TYBER (A1236347),Male,Pit Bull Terrier,"2 years, 1 month old",Dog,51 pounds,2024-12-16,FOSTER,2024-12-23,2.0,51.0,TYBER,1236347,Foster,FOSTER,,,7,Looking for Furever Home
DIXON (A1237667),Male,Pit Bull Terrier,6 years old,Dog,49 pounds,2024-12-16,LST 01R,2024-12-23,6.0,49.0,DIXON,1237667,Byrum,LST ,01,R,7,Looking for Furever Home
FETTUCCINE (A1237668),Female,Pit Bull Terrier,2 years,Dog,32 pounds,2024-12-16,FOSTER,2024-12-23,2.0,32.0,FETTUCCINE,1237668,Foster,FOSTER,,,7,Looking for Furever Home
SAINT (A1237657),Male,Labrador Retriever,3 years old,Dog,74 pounds,2024-12-16,FOSTER,2024-12-23,3.0,74.0,SAINT,1237657,Foster,FOSTER,,,7,Adopted
MOCHA (A1236803),Female,Pit Bull Terrier mix,"2 years, 1 month old",Dog,43 pounds,2024-12-16,FOSTER,2024-12-23,2.0,43.0,MOCHA,1236803,Foster,FOSTER,,,7,Looking for Furever Home
WILBUR (A1236981),Male,Pit Bull Terrier,"1 year, 1 month old",Dog,64 pounds,2024-12-15,FOSTER,2024-12-23,1.0,64.0,WILBUR,1236981,Foster,FOSTER,,,8,Looking for Furever Home
SAPPHIRE (A1237039),Female,Pit Bull Terrier,11 months old,Dog,43 pounds,2024-12-15,DOGNCARE 1,2024-12-23,0.9166666666666666,43.0,SAPPHIRE,1237039,Byrum,DOGNCARE ,1,,8,Looking for Furever Home
LORETTA (A1237023),Female,Pit Bull Terrier,8 years old,Dog,63 pounds,2024-12-15,DOGNCARE 1,2024-12-23,8.0,63.0,LORETTA,1237023,Byrum,DOGNCARE ,1,,8,Looking for Furever Home
PENELOPE (A1237387),Female,Pit Bull Terrier,1 year,Dog,40 pounds,2024-12-15,FOSTER,2024-12-23,1.0,40.0,PENELOPE,1237387,Foster,FOSTER,,,8,Looking for Furever Home
JINGLE (A1237631),Female,Pit Bull Terrier,5 months old,Dog,47 pounds,2024-12-15,ADPTPUP6R,2024-12-23,0.4166666666666667,47.0,JINGLE,1237631,Byrum,ADPTPUP,6,R,8,Adopted
VICTORIA (A1237634),Female,American Pit Bull Terrier mix,2 years,Dog,50 pounds,2024-12-15,TOOMEYD30,2024-12-23,2.0,50.0,VICTORIA,1237634,Toomey,TOOMEYD,30,,8,Looking for Furever Home
ZUNI (A1236367),Female,German Shepherd Dog mix,11 months old,Dog,61 pounds,2024-12-15,FOSTER,2024-12-23,0.9166666666666666,61.0,ZUNI,1236367,Foster,FOSTER,,,8,Looking for Furever Home
BUDDY (A1236117),Male,Pit Bull Terrier,"2 years, 1 month old",Dog,62 pounds,2024-12-15,ADOPT 06R,2024-12-23,2.0,62.0,BUDDY,1236117,Byrum,ADOPT ,06,R,8,Looking for Furever Home
BLUEBERRY (A1235948),Female,Pit Bull Terrier,"1 year, 2 months old",Dog,50 pounds,2024-12-15,ADOPT 15L,2024-12-23,1.0,50.0,BLUEBERRY,1235948,Byrum,ADOPT ,15,L,8,Adopted
WILLIS (A1233894),Male,Black Mouth Cur and Carolina Dog,3 years old,Dog,50 pounds,2024-12-15,FOSTER,2024-12-23,3.0,50.0,WILLIS,1233894,Foster,FOSTER,,,8,Looking for Furever Home
BUDDY (A1175318),Male,Boxer mix,6 years old,Dog,62 pounds,2024-12-15,FOSTER,2024-12-23,6.0,62.0,BUDDY,1175318,Foster,FOSTER,,,8,Looking for Furever Home
TOKYO (A1225928),Female,Plott Hound mix,"1 year, 1 month old",Dog,54 pounds,2024-12-15,LST 05R,2024-12-23,1.0,54.0,TOKYO,1225928,Byrum,LST ,05,R,8,Looking for Furever Home
OSO (A1229438),Male,Pit Bull Terrier,"1 year, 6 months old",Dog,59 pounds,2024-12-14,ADOPT 16R,2024-12-23,1.0,59.0,OSO,1229438,Byrum,ADOPT ,16,R,9,Looking for Furever Home
A1237595,Male,American Bulldog,"1 year, 5 months old",Dog,37 pounds,2024-12-14,FOSTER,2024-12-23,1.0,37.0,,1237595,Foster,FOSTER,,,9,Looking for Furever Home
MIKE (A1237597),Male,Pit Bull Terrier,1 year,Dog,50 pounds,2024-12-14,ADOPT 17L,2024-12-23,1.0,50.0,MIKE,1237597,Byrum,ADOPT ,17,L,9,Looking for Furever Home
RAIDER (A1237605),Male,Labrador Retriever,5 months old,Dog,33 pounds,2024-12-14,ADPTPUP9L,2024-12-23,0.4166666666666667,33.0,RAIDER,1237605,Byrum,ADPTPUP,9,L,9,Adopted
MEGA (A1237391),Male,Siberian Husky,8 years old,Dog,66 pounds,2024-12-14,DOGNCARE 2,2024-12-23,8.0,66.0,MEGA,1237391,Byrum,DOGNCARE ,2,,9,Looking for Furever Home
DIVA (A1237441),Female,Australian Shepherd and Border Collie,10 months old,Dog,38 pounds,2024-12-14,FOSTER,2024-12-23,0.8333333333333334,38.0,DIVA,1237441,Foster,FOSTER,,,9,Looking for Furever Home
